dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.5,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.5_g0.5.csv,results/gpqa-llama8b/weaver_test_k15_b0.5_g0.5.csv,gpqa-llama8b,GPQA,8B,-1.8545755770844234
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,0.5,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b0.5_g1.0.csv,results/gpqa-llama8b/weaver_test_k15_b0.5_g1.0.csv,gpqa-llama8b,GPQA,8B,-8.091172624514464
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,1.0,0.25,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b1.0_g0.25.csv,results/gpqa-llama8b/weaver_test_k15_b1.0_g0.25.csv,gpqa-llama8b,GPQA,8B,-2.804618212960351
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,1.0,0.5,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b1.0_g0.5.csv,results/gpqa-llama8b/weaver_test_k15_b1.0_g0.5.csv,gpqa-llama8b,GPQA,8B,-5.990729806763799
wfang11/gpqa-llama8b-1-5-94-dev,15,1.0,1.0,1.0,0.5,0.5,0.6433333333333334,0.6433333333333334,20,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), InternLM2 (7B), weaver_scores",results/gpqa-llama8b/weaver_train_k15_b1.0_g1.0.csv,results/gpqa-llama8b/weaver_test_k15_b1.0_g1.0.csv,gpqa-llama8b,GPQA,8B,-12.230286443064603
dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.25,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.25_g0.25.csv,results/math500-llama8b/weaver_test_k5_b0.25_g0.25.csv,math500-llama8b,MATH-500,8B,2.7617323708771617
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.25,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.25_g0.5.csv,results/math500-llama8b/weaver_test_k5_b0.25_g0.5.csv,math500-llama8b,MATH-500,8B,2.0931918959822395
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.25,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.25_g1.0.csv,results/math500-llama8b/weaver_test_k5_b0.25_g1.0.csv,math500-llama8b,MATH-500,8B,0.7177425130633412
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.5,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.5_g0.25.csv,results/math500-llama8b/weaver_test_k5_b0.5_g0.25.csv,math500-llama8b,MATH-500,8B,2.2899292031612752
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.5,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.5_g0.5.csv,results/math500-llama8b/weaver_test_k5_b0.5_g0.5.csv,math500-llama8b,MATH-500,8B,1.7773903317512552
wfang11/math500-llama8b-1-5-94-dev,5,1.0,0.5,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b0.5_g1.0.csv,results/math500-llama8b/weaver_test_k5_b0.5_g1.0.csv,math500-llama8b,MATH-500,8B,0.33989033175125505
wfang11/math500-llama8b-1-5-94-dev,5,1.0,1.0,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b1.0_g0.25.csv,results/math500-llama8b/weaver_test_k5_b1.0_g0.25.csv,math500-llama8b,MATH-500,8B,1.6280353476975782
wfang11/math500-llama8b-1-5-94-dev,5,1.0,1.0,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b1.0_g0.5.csv,results/math500-llama8b/weaver_test_k5_b1.0_g0.5.csv,math500-llama8b,MATH-500,8B,1.1945158992662823
wfang11/math500-llama8b-1-5-94-dev,5,1.0,1.0,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k5_b1.0_g1.0.csv,results/math500-llama8b/weaver_test_k5_b1.0_g1.0.csv,math500-llama8b,MATH-500,8B,-0.24298410073371757
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.25,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.25_g0.25.csv,results/math500-llama8b/weaver_test_k10_b0.25_g0.25.csv,math500-llama8b,MATH-500,8B,4.917429112689439
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.25,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.25_g0.5.csv,results/math500-llama8b/weaver_test_k10_b0.25_g0.5.csv,math500-llama8b,MATH-500,8B,3.241422348462876
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.25,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.25_g1.0.csv,results/math500-llama8b/weaver_test_k10_b0.25_g1.0.csv,math500-llama8b,MATH-500,8B,-0.18883364802987024
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.5,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.5_g0.25.csv,results/math500-llama8b/weaver_test_k10_b0.5_g0.25.csv,math500-llama8b,MATH-500,8B,3.6108057079150586
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.5,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.5_g0.5.csv,results/math500-llama8b/weaver_test_k10_b0.5_g0.5.csv,math500-llama8b,MATH-500,8B,2.10018865811127
wfang11/math500-llama8b-1-5-94-dev,10,1.0,0.5,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b0.5_g1.0.csv,results/math500-llama8b/weaver_test_k10_b0.5_g1.0.csv,math500-llama8b,MATH-500,8B,-1.373175140503113
wfang11/math500-llama8b-1-5-94-dev,10,1.0,1.0,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b1.0_g0.25.csv,results/math500-llama8b/weaver_test_k10_b1.0_g0.25.csv,math500-llama8b,MATH-500,8B,1.2963517386424808
wfang11/math500-llama8b-1-5-94-dev,10,1.0,1.0,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b1.0_g0.5.csv,results/math500-llama8b/weaver_test_k10_b1.0_g0.5.csv,math500-llama8b,MATH-500,8B,-0.218304829298684
wfang11/math500-llama8b-1-5-94-dev,10,1.0,1.0,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k10_b1.0_g1.0.csv,results/math500-llama8b/weaver_test_k10_b1.0_g1.0.csv,math500-llama8b,MATH-500,8B,-3.7734238820543045
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.25,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.25_g0.25.csv,results/math500-llama8b/weaver_test_k15_b0.25_g0.25.csv,math500-llama8b,MATH-500,8B,6.22763991076446
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.25,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.25_g0.5.csv,results/math500-llama8b/weaver_test_k15_b0.25_g0.5.csv,math500-llama8b,MATH-500,8B,3.4891331465378976
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.25,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.25_g1.0.csv,results/math500-llama8b/weaver_test_k15_b0.25_g1.0.csv,math500-llama8b,MATH-500,8B,-2.2231038461910524
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.5,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.5_g0.25.csv,results/math500-llama8b/weaver_test_k15_b0.5_g0.25.csv,math500-llama8b,MATH-500,8B,4.034691159486788
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.5,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.5_g0.5.csv,results/math500-llama8b/weaver_test_k15_b0.5_g0.5.csv,math500-llama8b,MATH-500,8B,1.4615741096829995
wfang11/math500-llama8b-1-5-94-dev,15,1.0,0.5,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b0.5_g1.0.csv,results/math500-llama8b/weaver_test_k15_b0.5_g1.0.csv,math500-llama8b,MATH-500,8B,-4.288425890317001
wfang11/math500-llama8b-1-5-94-dev,15,1.0,1.0,0.25,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b1.0_g0.25.csv,results/math500-llama8b/weaver_test_k15_b1.0_g0.25.csv,math500-llama8b,MATH-500,8B,-0.04577344994463317
wfang11/math500-llama8b-1-5-94-dev,15,1.0,1.0,0.5,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b1.0_g0.5.csv,results/math500-llama8b/weaver_test_k15_b1.0_g0.5.csv,math500-llama8b,MATH-500,8B,-2.648048919788228
wfang11/math500-llama8b-1-5-94-dev,15,1.0,1.0,1.0,0.6,0.6,0.806,0.806,20,"ArmorRM (8B), GPM (8B), InternLM2 (7B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), Skyworks (8B), URM (8B), QRM (8B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), GRM (8B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), weaver_scores",results/math500-llama8b/weaver_train_k15_b1.0_g1.0.csv,results/math500-llama8b/weaver_test_k15_b1.0_g1.0.csv,math500-llama8b,MATH-500,8B,-8.398048919788227
dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
